province,year,track,institution,score,rank,source
北京,2015,science,长安大学,583,,北京_2015_science_sina
北京,2015,science,西北农林科技大学,587,,北京_2015_science_sina
北京,2015,science,陕西师范大学,565,,北京_2015_science_sina
北京,2015,science,西北工业大学,644,,北京_2015_science_sina
北京,2015,science,西北大学,597,,北京_2015_science_sina
北京,2015,science,西安建筑科技大学,557,,北京_2015_science_sina
北京,2015,science,陕西科技大学,552,,北京_2015_science_sina
北京,2015,science,兰州大学,619,,北京_2015_science_sina
北京,2015,science,青海大学,549,,北京_2015_science_sina
北京,2015,science,北京化工大学(中外合作专业),595,,北京_2015_science_sina
北京,2015,science,北京邮电大学(宏福校区),618,,北京_2015_science_sina
北京,2015,science,中国农业大学(中外合作专业),617,,北京_2015_science_sina
北京,2015,science,中央财经大学(中外合作专业),656,,北京_2015_science_sina
北京,2015,science,北京理工大学(中外合作专业),645,,北京_2015_science_sina
北京,2015,science,中国传媒大学(中外合作专业),630,,北京_2015_science_sina
北京,2015,science,北京交通大学(中外合作专业),618,,北京_2015_science_sina
北京,2015,science,北京建筑大学(中外合作专业),559,,北京_2015_science_sina
北京,2015,science,北京工商大学(中外合作专业),561,,北京_2015_science_sina
北京,2015,science,大连理工大学(中外合作专业),610,,北京_2015_science_sina
北京,2015,science,中国人民大学(苏州校区),662,,北京_2015_science_sina
北京,2015,science,北京交通大学(威海校区),562,,北京_2015_science_sina
北京,2015,science,四川大学(中外合作专业),612,,北京_2015_science_sina
北京,2015,science,西南财经大学(中外合作专业),633,,北京_2015_science_sina
山东,2015,arts,北京大学,664,,山东_2015_both_eol
山东,2015,science,北京大学,703,,山东_2015_both_eol
山东,2015,arts,中国人民大学,655,,山东_2015_both_eol
山东,2015,science,中国人民大学,682,,山东_2015_both_eol
山东,2015,arts,清华大学,671,,山东_2015_both_eol
山东,2015,science,清华大学,698,,山东_2015_both_eol
山东,2015,science,清华大学 (专业志愿),691,,山东_2015_both_eol
山东,2015,arts,北京交通大学,626,,山东_2015_both_eol
山东,2015,science,北京交通大学,652,,山东_2015_both_eol
山东,2015,science,北京交通大学 (中外合作),616,,山东_2015_both_eol
山东,2015,science,北京工业大学,631,,山东_2015_both_eol
山东,2015,science,北京工业大学 (中外合作),609,,山东_2015_both_eol
山东,2015,arts,北京航空航天大学,634,,山东_2015_both_eol
山东,2015,science,北京航空航天大学,678,,山东_2015_both_eol
山东,2015,arts,北京理工大学,628,,山东_2015_both_eol
山东,2015,science,北京理工大学,667,,山东_2015_both_eol
山东,2015,science,北京理工大学 (专业志愿),644,,山东_2015_both_eol
山东,2015,arts,北京科技大学,613,,山东_2015_both_eol
山东,2015,science,北京科技大学,644,,山东_2015_both_eol
山东,2015,arts,北方工业大学,597,,山东_2015_both_eol
山东,2015,science,北方工业大学,609,,山东_2015_both_eol
山东,2015,arts,北京化工大学,609,,山东_2015_both_eol
山东,2015,science,北京化工大学,629,,山东_2015_both_eol
山东,2015,science,北京化工大学 (中外合作),597,,山东_2015_both_eol
山东,2015,arts,北京工商大学,610,,山东_2015_both_eol
山东,2015,science,北京工商大学,616,,山东_2015_both_eol
山东,2015,science,北京工商大学 (中外合作),594,,山东_2015_both_eol
山东,2015,science,北京服装学院,576,,山东_2015_both_eol
山东,2015,arts,北京邮电大学,617,,山东_2015_both_eol
山东,2015,science,北京邮电大学,657,,山东_2015_both_eol
山东,2015,science,北京建筑大学,611,,山东_2015_both_eol
山东,2015,science,北京建筑大学 (中外合作),597,,山东_2015_both_eol
山东,2015,arts,中国农业大学,620,,山东_2015_both_eol
山东,2015,science,中国农业大学,643,,山东_2015_both_eol
山东,2015,arts,中国农业大学 (中外合作),599,,山东_2015_both_eol
山东,2015,science,中国农业大学 (中外合作),615,,山东_2015_both_eol
山东,2015,arts,中国农业大学 (专业志愿),582,,山东_2015_both_eol
山东,2015,science,中国农业大学 (专业志愿),578,,山东_2015_both_eol
山东,2015,science,北京农学院,569,,山东_2015_both_eol
山东,2015,arts,北京林业大学,610,,山东_2015_both_eol
山东,2015,science,北京林业大学,627,,山东_2015_both_eol
山东,2015,science,首都医科大学,642,,山东_2015_both_eol
山东,2015,arts,北京中医药大学,631,,山东_2015_both_eol
山东,2015,science,北京中医药大学,618,,山东_2015_both_eol
山东,2015,arts,首都师范大学,608,,山东_2015_both_eol
山东,2015,science,首都师范大学,616,,山东_2015_both_eol
山东,2015,arts,北京外国语大学,638,,山东_2015_both_eol
山东,2015,science,北京外国语大学,657,,山东_2015_both_eol
山东,2015,arts,北京第二外国语学院,613,,山东_2015_both_eol
山东,2015,science,北京第二外国语学院,628,,山东_2015_both_eol
山东,2015,arts,北京语言大学,616,,山东_2015_both_eol
山东,2015,science,北京语言大学,627,,山东_2015_both_eol
山东,2015,arts,中国传媒大学,630,,山东_2015_both_eol
山东,2015,science,中国传媒大学,642,,山东_2015_both_eol
山东,2015,arts,中国传媒大学 (中外合作),598,,山东_2015_both_eol
山东,2015,science,中国传媒大学 (中外合作),621,,山东_2015_both_eol
山东,2015,arts,中央财经大学,637,,山东_2015_both_eol
山东,2015,science,中央财经大学,670,,山东_2015_both_eol
山东,2015,science,中央财经大学 (中外合作),660,,山东_2015_both_eol
山东,2015,arts,对外经济贸易大学,636,,山东_2015_both_eol
山东,2015,science,对外经济贸易大学,669,,山东_2015_both_eol
山东,2015,arts,首都经济贸易大学,614,,山东_2015_both_eol
山东,2015,science,首都经济贸易大学,636,,山东_2015_both_eol
山东,2015,arts,北京体育大学,603,,山东_2015_both_eol
山东,2015,science,北京体育大学,605,,山东_2015_both_eol
山东,2015,arts,中央民族大学,617,,山东_2015_both_eol
山东,2015,science,中央民族大学,635,,山东_2015_both_eol
山东,2015,arts,中国政法大学,634,,山东_2015_both_eol
山东,2015,science,中国政法大学,656,,山东_2015_both_eol
山东,2015,arts,华北电力大学(北京),610,,山东_2015_both_eol
山东,2015,science,华北电力大学(北京),638,,山东_2015_both_eol
山东,2015,arts,南开大学,638,,山东_2015_both_eol
山东,2015,science,南开大学,670,,山东_2015_both_eol
山东,2015,arts,天津大学,629,,山东_2015_both_eol
山东,2015,science,天津大学,660,,山东_2015_both_eol
山东,2015,science,天津工业大学,581,,山东_2015_both_eol
山东,2015,arts,中国民航大学,596,,山东_2015_both_eol
山东,2015,science,中国民航大学,604,,山东_2015_both_eol
山东,2015,science,天津理工大学,605,,山东_2015_both_eol
山东,2015,science,天津医科大学,639,,山东_2015_both_eol
山东,2015,arts,北京大学,664,,山东_2015_both_sina
山东,2015,science,北京大学,703,,山东_2015_both_sina
山东,2015,arts,中国人民大学,655,,山东_2015_both_sina
山东,2015,science,中国人民大学,682,,山东_2015_both_sina
山东,2015,arts,清华大学,671,,山东_2015_both_sina
山东,2015,science,清华大学,698,,山东_2015_both_sina
山东,2015,science,清华大学         (专业志愿),691,,山东_2015_both_sina
山东,2015,arts,北京交通大学,626,,山东_2015_both_sina
山东,2015,science,北京交通大学,652,,山东_2015_both_sina
山东,2015,science,北京交通大学     (中外合作),616,,山东_2015_both_sina
山东,2015,science,北京工业大学,631,,山东_2015_both_sina
山东,2015,science,北京工业大学     (中外合作),609,,山东_2015_both_sina
山东,2015,arts,北京航空航天大学,634,,山东_2015_both_sina
山东,2015,science,北京航空航天大学,678,,山东_2015_both_sina
山东,2015,arts,北京理工大学,628,,山东_2015_both_sina
山东,2015,science,北京理工大学,667,,山东_2015_both_sina
山东,2015,science,北京理工大学     (专业志愿),644,,山东_2015_both_sina
山东,2015,arts,北京科技大学,613,,山东_2015_both_sina
山东,2015,science,北京科技大学,644,,山东_2015_both_sina
山东,2015,arts,北方工业大学,597,,山东_2015_both_sina
山东,2015,science,北方工业大学,609,,山东_2015_both_sina
山东,2015,arts,北京化工大学,609,,山东_2015_both_sina
山东,2015,science,北京化工大学,629,,山东_2015_both_sina
山东,2015,science,北京化工大学     (中外合作),597,,山东_2015_both_sina
山东,2015,arts,北京工商大学,610,,山东_2015_both_sina
山东,2015,science,北京工商大学,616,,山东_2015_both_sina
山东,2015,science,北京工商大学     (中外合作),594,,山东_2015_both_sina
山东,2015,science,北京服装学院,576,,山东_2015_both_sina
山东,2015,arts,北京邮电大学,617,,山东_2015_both_sina
山东,2015,science,北京邮电大学,657,,山东_2015_both_sina
山东,2015,science,北京建筑大学,611,,山东_2015_both_sina
山东,2015,science,北京建筑大学     (中外合作),597,,山东_2015_both_sina
山东,2015,arts,中国农业大学,620,,山东_2015_both_sina
山东,2015,science,中国农业大学,643,,山东_2015_both_sina
山东,2015,arts,中国农业大学     (中外合作),599,,山东_2015_both_sina
山东,2015,science,中国农业大学     (中外合作),615,,山东_2015_both_sina
山东,2015,arts,中国农业大学     (专业志愿),582,,山东_2015_both_sina
山东,2015,science,中国农业大学     (专业志愿),578,,山东_2015_both_sina
山东,2015,science,北京农学院,569,,山东_2015_both_sina
山东,2015,arts,北京林业大学,610,,山东_2015_both_sina
山东,2015,science,北京林业大学,627,,山东_2015_both_sina
山东,2015,science,首都医科大学,642,,山东_2015_both_sina
山东,2015,arts,北京中医药大学,631,,山东_2015_both_sina
山东,2015,science,北京中医药大学,618,,山东_2015_both_sina
山东,2015,arts,首都师范大学,608,,山东_2015_both_sina
山东,2015,science,首都师范大学,616,,山东_2015_both_sina
山东,2015,arts,北京外国语大学,638,,山东_2015_both_sina
山东,2015,science,北京外国语大学,657,,山东_2015_both_sina
山东,2015,arts,北京第二外国语学院,613,,山东_2015_both_sina
山东,2015,science,北京第二外国语学院,628,,山东_2015_both_sina
山东,2015,arts,北京语言大学,616,,山东_2015_both_sina
山东,2015,science,北京语言大学,627,,山东_2015_both_sina
山东,2015,arts,中国传媒大学,630,,山东_2015_both_sina
山东,2015,science,中国传媒大学,642,,山东_2015_both_sina
山东,2015,arts,中国传媒大学     (中外合作),598,,山东_2015_both_sina
山东,2015,science,中国传媒大学     (中外合作),621,,山东_2015_both_sina
山东,2015,arts,中央财经大学,637,,山东_2015_both_sina
山东,2015,science,中央财经大学,670,,山东_2015_both_sina
山东,2015,science,中央财经大学     (中外合作),660,,山东_2015_both_sina
山东,2015,arts,对外经济贸易大学,636,,山东_2015_both_sina
山东,2015,science,对外经济贸易大学,669,,山东_2015_both_sina
山东,2015,arts,首都经济贸易大学,614,,山东_2015_both_sina
山东,2015,science,首都经济贸易大学,636,,山东_2015_both_sina
山东,2015,arts,北京体育大学,603,,山东_2015_both_sina
山东,2015,science,北京体育大学,605,,山东_2015_both_sina
山东,2015,arts,中央民族大学,617,,山东_2015_both_sina
山东,2015,science,中央民族大学,635,,山东_2015_both_sina
山东,2015,arts,中国政法大学,634,,山东_2015_both_sina
山东,2015,science,中国政法大学,656,,山东_2015_both_sina
山东,2015,arts,华北电力大学(北京),610,,山东_2015_both_sina
山东,2015,science,华北电力大学(北京),638,,山东_2015_both_sina
山东,2015,arts,南开大学,638,,山东_2015_both_sina
山东,2015,science,南开大学,670,,山东_2015_both_sina
山东,2015,arts,天津大学,629,,山东_2015_both_sina
山东,2015,science,天津大学,660,,山东_2015_both_sina
山东,2015,science,天津工业大学,581,,山东_2015_both_sina
山东,2015,arts,中国民航大学,596,,山东_2015_both_sina
山东,2015,science,中国民航大学,604,,山东_2015_both_sina
山东,2015,science,天津理工大学,605,,山东_2015_both_sina
山东,2015,science,天津医科大学,639,,山东_2015_both_sina
山东,2015,science,天津中医药大学,615,,山东_2015_both_sina
山东,2015,arts,天津外国语大学,602,,山东_2015_both_sina
山东,2015,science,天津外国语大学,614,,山东_2015_both_sina
山东,2015,arts,天津财经大学,607,,山东_2015_both_sina
山东,2015,science,天津财经大学,631,,山东_2015_both_sina
山东,2015,science,华北水利水电大学,576,,山东_2015_both_sina
山东,2015,arts,华北电力大学(保定),601,,山东_2015_both_sina
山东,2015,science,华北电力大学(保定),628,,山东_2015_both_sina
山东,2015,arts,河北工业大学,595,,山东_2015_both_sina
山东,2015,science,河北工业大学,620,,山东_2015_both_sina
山东,2015,science,河北工业大学     (专业志愿),611,,山东_2015_both_sina
山东,2015,science,河北医科大学,630,,山东_2015_both_sina
山东,2015,arts,石家庄铁道大学,576,,山东_2015_both_sina
山东,2015,science,石家庄铁道大学,595,,山东_2015_both_sina
山东,2015,science,石家庄铁道大学   (专业志愿),564,,山东_2015_both_sina
山东,2015,arts,山西大学,581,,山东_2015_both_sina
山东,2015,science,山西大学,590,,山东_2015_both_sina
山东,2015,arts,中北大学,573,,山东_2015_both_sina
山东,2015,science,中北大学,589,,山东_2015_both_sina
山东,2015,arts,太原理工大学,590,,山东_2015_both_sina
山东,2015,science,太原理工大学,609,,山东_2015_both_sina
山东,2015,science,山西医科大学,626,,山东_2015_both_sina
山东,2015,arts,山西财经大学,572,,山东_2015_both_sina
山东,2015,science,山西财经大学,584,,山东_2015_both_sina
山东,2015,arts,内蒙古大学,582,,山东_2015_both_sina
山东,2015,science,内蒙古大学,596,,山东_2015_both_sina
